Round,Bosnia,Serbia,Moldova,Finland,"UKR, Kiev","UKR, Western Ukraine less Kiev","UKR, Eastern Ukraine","NATO, sans USA","NATO, the United States",Sweden,Russia
10,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
11,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
12,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
13,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
14,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
15,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
16,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
17,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
18,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
19,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
20,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
21,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
22,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
23,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
24,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
25,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
26,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
27,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
28,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
29,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
30,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
31,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
32,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
33,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
34,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
35,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
36,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
37,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
38,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
39,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
40,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
41,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
42,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
43,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
44,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
45,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
46,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
47,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
48,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
49,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
50,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
51,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
52,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
53,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
54,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
55,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
56,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
57,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
58,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
59,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
60,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
61,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
62,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
63,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
64,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
65,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
66,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
67,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
68,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
69,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
70,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
71,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
72,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
73,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
74,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
75,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
76,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
77,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
78,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
79,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
80,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
81,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
82,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
83,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
84,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
85,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
86,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
87,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
88,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
89,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
90,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
91,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
92,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
93,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
94,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
95,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
96,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
97,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
98,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
99,0.5035611114461864,0.698475349876659,0.5696634887179995,0.6204653808001943,0.6588300317120176,0.6479723726607097,0.625090218130556,0.4628107918270363,0.33499437047238784,0.3617230934794321,0.8093851014179512
